# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
1

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,CODEJDRLMV,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
3.103204868896802804e+00, 3.599999999999999201e+00, 0.000000000000000000e+00, 7.285838599102589797e-17, 1.082670465793503511e-01, -2.461076886536756655e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
2.853308955034070671e+00, 3.599999999999999201e+00, 0.000000000000000000e+00, 7.632783294297951215e-17, 1.570744596206045673e-01, -1.130901130387994067e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 3.586533649582798411e+00, 4.134663504172014781e-01
2.541548335954639803e+00, 3.599999999999999201e+00, 0.000000000000000000e+00, 1.318389841742373392e-16, 2.126602155646377668e-01, -1.461779985831706330e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
2.176833971771419574e+00, 3.599999999999999201e+00, 0.000000000000000000e+00, 4.494775313252276590e-16, 2.694620725000154149e-01, -8.240291587789914021e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
1.780919673011749582e+00, 3.599999999999999201e+00, 0.000000000000000000e+00, 2.775557561562891351e-17, 3.188827776332380792e-01, -4.177922807366193948e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.384570625166484881e+00, 3.599999999999999201e+00, 0.000000000000000000e+00, 4.449557262054370667e-16, 3.512900455802418498e-01, -4.424583770678416351e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
1.018790461072266229e+00, 3.599999999999999201e+00, 0.000000000000000000e+00, 2.224778631027185334e-16, 3.597051668373888456e-01, -3.703776738220897976e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
7.059297557859021133e-01, 3.599999999999999201e+00, 0.000000000000000000e+00, 4.475452091311809617e-16, 3.428001679696646153e-01, -4.534164156572889587e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 2.413466350417201589e+00, 1.586533649582798411e+00
4.556082114481441181e-01, 3.599999999999999201e+00, 0.000000000000000000e+00, 1.144391699630559363e-16, 3.044846634958749410e-01, -1.458494509218783686e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
2.663446774838482689e-01, 3.599999999999999201e+00, 0.000000000000000000e+00, 2.423651445728339087e-16, 2.507231787191784855e-01, -4.428082917170803442e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 2.172260364380927733e+00, 1.827739635619072267e+00
1.303520405730278497e-01, 3.599999999999999201e+00, 0.000000000000000000e+00, 4.041272810440265125e-16, 1.855946526524789308e-01, -3.738735898226617448e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
3.933609119097303264e-02, 3.599999999999999201e+00, 0.000000000000000000e+00, 5.873518547585966612e-16, 1.069167622622020919e-01, -1.336939235682620399e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
0.000000000000000000e+00, 3.599999999999999201e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
3.399999999999999911e+00, 5.400000000000000355e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
3.335087490861031956e+00, 5.400000000000000355e+00, 0.000000000000000000e+00, 6.054184931159056759e-16, 1.503103115110644011e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
3.241778906319012776e+00, 5.400000000000000355e+00, 0.000000000000000000e+00, 8.066464163292152989e-16, 3.612420895976452273e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
3.110416301317288301e+00, 5.400000000000000355e+00, 0.000000000000000000e+00, 5.377642775528101993e-16, 6.482295066364912595e-02, -3.425401075572260971e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 3.827739635619072267e+00, 1.722603643809275942e-01
2.930804598402535710e+00, 5.400000000000000355e+00, 0.000000000000000000e+00, 6.938893903907228378e-17, 1.022522106582753054e-01, -1.737230743437711044e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
2.694791790865510794e+00, 5.400000000000000355e+00, 0.000000000000000000e+00, 7.632783294297951215e-17, 1.483481007527931994e-01, -5.987123631465851361e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 3.586533649582798411e+00, 4.134663504172014781e-01
2.400351206179382135e+00, 5.400000000000000355e+00, 0.000000000000000000e+00, 4.613190423717511797e-16, 2.008457591443801038e-01, -1.105547888444147833e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
2.055898751117451351e+00, 5.400000000000000355e+00, 0.000000000000000000e+00, 8.326672684688674053e-17, 2.544919573611256758e-01, -1.047001754683894928e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
1.681979691177763137e+00, 5.400000000000000355e+00, 0.000000000000000000e+00, 2.237726045655904808e-16, 3.011670677647248495e-01, -4.423682972505382384e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.307650034879457301e+00, 5.400000000000000355e+00, 0.000000000000000000e+00, 2.220446049250313081e-16, 3.317739319368950834e-01, -4.015588632212344324e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
9.621909910126955623e-01, 5.400000000000000355e+00, 0.000000000000000000e+00, 4.440892098500626162e-16, 3.397215464575339405e-01, -3.594842128273223972e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
6.667114360200190326e-01, 5.400000000000000355e+00, 0.000000000000000000e+00, 5.551115123125782702e-17, 3.237557141935720750e-01, -4.800879695194825057e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 2.413466350417201589e+00, 1.586533649582798411e+00
4.302966441454696422e-01, 5.400000000000000355e+00, 0.000000000000000000e+00, 3.333559025893249444e-16, 2.875688488572152313e-01, -1.544288303878712127e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
2.515477509569672421e-01, 5.400000000000000355e+00, 0.000000000000000000e+00, 4.005370948706957647e-16, 2.367941132347796962e-01, -4.219702544598059445e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 2.172260364380927733e+00, 1.827739635619072267e+00
1.231102605411926731e-01, 5.400000000000000355e+00, 0.000000000000000000e+00, 6.742162969878415378e-16, 1.752838386162300921e-01, -3.879488308512795801e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
3.715075279147406206e-02, 5.400000000000000355e+00, 0.000000000000000000e+00, 4.579801393138379116e-16, 1.009769421365241948e-01, -1.339993351583665972e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
0.000000000000000000e+00, 5.400000000000000355e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
3.200000000000000178e+00, 7.200000000000000178e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
3.138905873751560272e+00, 7.200000000000000178e+00, 0.000000000000000000e+00, 5.698566618583811305e-16, 1.414685284810017832e-02, -2.197396482686892742e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
3.051086029476719030e+00, 7.200000000000000178e+00, 0.000000000000000000e+00, 8.800708858935621325e-16, 3.399925549154308307e-02, -1.175556002879157677e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
2.927450636533918793e+00, 7.200000000000000178e+00, 0.000000000000000000e+00, 5.082739784612044787e-16, 6.100983591872857770e-02, -7.278977285591054957e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 3.827739635619072267e+00, 1.722603643809275942e-01
2.758404327908269060e+00, 7.200000000000000178e+00, 0.000000000000000000e+00, 6.245004513516505540e-17, 9.623737473720028746e-02, -1.384355748676925894e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
2.536274626696951362e+00, 7.200000000000000178e+00, 0.000000000000000000e+00, 4.494775313252276590e-16, 1.396217418849818315e-01, -9.541978287648700680e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 3.586533649582798411e+00, 4.134663504172014781e-01
2.259154076404124023e+00, 7.200000000000000178e+00, 0.000000000000000000e+00, 1.249000902703301108e-16, 1.890313027241224686e-01, -9.397157051775254530e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
1.934963530463483794e+00, 7.200000000000000178e+00, 0.000000000000000000e+00, 2.347972415895992386e-16, 2.395218422222359367e-01, -7.416262429010922146e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
1.583039709343777579e+00, 7.200000000000000178e+00, 0.000000000000000000e+00, 2.237726045655904808e-16, 2.834513578962116198e-01, -3.133442105524645658e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.230729444592431054e+00, 7.200000000000000178e+00, 0.000000000000000000e+00, 4.440892098500626162e-16, 3.122578182935483171e-01, -4.266562921725615795e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
9.055915209531257837e-01, 7.200000000000000178e+00, 0.000000000000000000e+00, 2.237726045655904808e-16, 3.197379260776789800e-01, -3.819519761290300569e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
6.274931162541363960e-01, 7.200000000000000178e+00, 0.000000000000000000e+00, 8.891536662303993631e-16, 3.047112604174796457e-01, -4.736582199277036338e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 2.413466350417201589e+00, 1.586533649582798411e+00
4.049850768427947223e-01, 7.200000000000000178e+00, 0.000000000000000000e+00, 1.387778780781445676e-17, 2.706530342185555771e-01, -1.435705532512239797e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
2.367508244300875475e-01, 7.200000000000000178e+00, 0.000000000000000000e+00, 3.703055657701774309e-16, 2.228650477503808791e-01, -4.234354289544580230e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 2.172260364380927733e+00, 1.827739635619072267e+00
1.158684805093583847e-01, 7.200000000000000178e+00, 0.000000000000000000e+00, 1.118863022827952404e-16, 1.649730245799812534e-01, -4.037834770084746844e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
3.496541439197553558e-02, 7.200000000000000178e+00, 0.000000000000000000e+00, 4.484050470211362141e-16, 9.503712201084629774e-02, -1.343429231972342024e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
0.000000000000000000e+00, 7.200000000000000178e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
3.000000000000000000e+00, 9.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
2.942724256642088143e+00, 9.000000000000000000e+00, 0.000000000000000000e+00, 5.342948306008565851e-16, 1.326267454509391652e-02, -4.687779163065371047e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
2.860393152634424840e+00, 9.000000000000000000e+00, 0.000000000000000000e+00, 7.129713486264677158e-16, 3.187430202332164342e-02, -2.507852806142202540e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
2.744484971750549285e+00, 9.000000000000000000e+00, 0.000000000000000000e+00, 4.787836793695987581e-16, 5.719672117380804333e-02, -1.086993941314930931e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.827739635619072267e+00, 1.722603643809275942e-01
2.586004057414001522e+00, 9.000000000000000000e+00, 0.000000000000000000e+00, 5.898059818321144121e-17, 9.022253881612526949e-02, -1.476646131922054498e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
2.377757462528391486e+00, 9.000000000000000000e+00, 0.000000000000000000e+00, 6.938893903907228378e-17, 1.308953830171704635e-01, -6.785406782327965349e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.586533649582798411e+00, 4.134663504172014781e-01
2.117956946628866355e+00, 9.000000000000000000e+00, 0.000000000000000000e+00, 1.110223024625156540e-16, 1.772168463038648056e-01, -1.002363418856027202e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
1.814028309809515793e+00, 9.000000000000000000e+00, 0.000000000000000000e+00, 6.245004513516505540e-17, 2.245517270833461976e-01, -7.910679924278317902e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
1.484099727509791355e+00, 9.000000000000000000e+00, 0.000000000000000000e+00, 2.237726045655904808e-16, 2.657356480276983901e-01, -4.177922807366193948e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.153808854305403697e+00, 9.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.927417046502015507e-01, -4.551000449840656322e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
8.489920508935551169e-01, 9.000000000000000000e+00, 0.000000000000000000e+00, 1.118863022827952404e-16, 2.997543056978240195e-01, -3.703776738220897976e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
5.882747964882524272e-01, 9.000000000000000000e+00, 0.000000000000000000e+00, 4.460365043975677174e-16, 2.856668066413871054e-01, -5.052354345895506373e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.413466350417201589e+00, 1.586533649582798411e+00
3.796735095401198024e-01, 9.000000000000000000e+00, 0.000000000000000000e+00, 2.224778631027185334e-16, 2.537372195798958119e-01, -1.750193411062540147e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
2.219538979032065207e-01, 9.000000000000000000e+00, 0.000000000000000000e+00, 2.371437420133773559e-16, 2.089359822659820898e-01, -4.250959600483970926e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.172260364380927733e+00, 1.827739635619072267e+00
1.086267004775232081e-01, 9.000000000000000000e+00, 0.000000000000000000e+00, 3.450661078862148262e-16, 1.546622105437324146e-01, -4.127564431642186293e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
3.278007599247745318e-02, 9.000000000000000000e+00, 0.000000000000000000e+00, 4.510281037539698445e-16, 8.909730188516840066e-02, -1.339535234198509175e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
0.000000000000000000e+00, 9.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
# DegenGeom Type, nXsecs
STICK_NODE, 6
# lex,ley,lez,tex,tey,tez,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz,toc,tLoc,chord,Ishell11,Ishell22,Ishell12,Isolid11,Isolid22,Isolid12,sectArea,sectNormalx,sectNormaly,sectNormalz,perimTop,perimBot,u,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33,it00,it01,it02,it03,it10,it11,it12,it13,it20,it21,it22,it23,it30,it31,it32,it33,toc2,tLoc2,anglele,anglete,radleTop,radleBot,
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.980453594427983299e+00, 0.000000000000000000e+00, 9.925301136654588930e-17, 1.670990443008017579e+00, 0.000000000000000000e+00, 1.690540521879685066e-17, 9.991810189927469166e-02, 2.829973502978517796e-01, 4.000000000000000000e+00, 1.733126316038341719e-01, 1.103386166939485946e+01, -1.803076551812937980e-15, 9.833808968143032195e-03, 9.319978187061574992e-01, -3.710022646055194671e-17, 1.079045507397004222e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.054847715807145647e+00, 4.054847715807145647e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000283335173726418e-01, 2.997960243938137537e-01, 1.800000000000000000e+02, 1.333804627197352843e+01, 1.094698679227796428e-02, 1.094698679228170261e-02
0.000000000000000000e+00, 1.799999999999999600e+00, 0.000000000000000000e+00, 3.799999999999999822e+00, 1.799999999999999600e+00, 0.000000000000000000e+00, 1.881430914706584190e+00, 1.799999999999999600e+00, 8.631583842115318762e-17, 1.587440920857617233e+00, 1.799999999999999600e+00, 1.907502720270797360e-17, 9.991810189927467778e-02, 2.829973502978517796e-01, 3.799999999999999822e+00, 1.485939175213373542e-01, 9.460157148797424753e+00, -1.374216512211303247e-15, 8.009698865858548913e-03, 7.591180483225316022e-01, -2.844423794733157679e-17, 9.738385704257962461e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.852105330016788454e+00, 3.852105330016788010e+00, 1.199999999999999956e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, -1.799999999999999600e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.799999999999999600e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000283335173726418e-01, 2.997960243938137537e-01, 1.800000000000000000e+02, 1.333804627197352843e+01, 1.094698679227796428e-02, 1.094698679228170261e-02
0.000000000000000000e+00, 3.599999999999999201e+00, 0.000000000000000000e+00, 3.600000000000000089e+00, 3.599999999999999201e+00, 0.000000000000000000e+00, 1.782408234985185969e+00, 3.599999999999999201e+00, 7.971019800540070581e-17, 1.503891398707215554e+00, 3.599999999999999201e+00, 1.080757565855979530e-17, 9.991810189927467778e-02, 2.829973502978516686e-01, 3.600000000000000089e+00, 1.263449084391951860e-01, 8.043685156988845009e+00, -6.024836385433033714e-16, 6.451962063998643512e-03, 6.114837688531117310e-01, -1.853697988159402095e-17, 8.740268609915736731e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.649362944226431260e+00, 3.649362944226430816e+00, 1.399999999999999911e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, -3.599999999999999201e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.599999999999999201e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000283335173726418e-01, 2.997960243938137537e-01, 1.800000000000000000e+02, 1.333804627197352843e+01, 1.094698679227796428e-02, 1.094698679228170261e-02
0.000000000000000000e+00, 5.400000000000000355e+00, 0.000000000000000000e+00, 3.399999999999999911e+00, 5.400000000000000355e+00, 0.000000000000000000e+00, 1.683385555263786415e+00, 5.400000000000000355e+00, 6.012998580982268296e-17, 1.420341876556814764e+00, 5.400000000000000355e+00, 5.881491333055283477e-18, 9.991810189927469166e-02, 2.829973502978517796e-01, 3.399999999999999911e+00, 1.064356198837046602e-01, 6.776170297717125202e+00, -6.593846948012509525e-16, 5.133309742676711758e-03, 4.865086863509821558e-01, -2.822699121647902999e-17, 7.796103790943357259e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.446620558436073178e+00, 3.446620558436073178e+00, 1.600000000000000089e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, -5.400000000000000355e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.400000000000000355e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000283335173726418e-01, 2.997960243938137537e-01, 1.800000000000000000e+02, 1.333804627197352843e+01, 1.094698679227796428e-02, 1.094698679228170261e-02
